model,context,mode,dtype,tool,name,calls,cpu_total_us,cuda_total_us
small,512,train_step,fp32,torch.profiler,aten::lift_fresh,1,0.4460000000108266,0
small,512,train_step,fp32,torch.profiler,cudaPeekAtLastError,2,0.246000000013737,0
small,1024,train_step,fp32,torch.profiler,profile/measure,1,87324.475,27949.119000000024
small,1024,train_step,fp32,torch.profiler,backward,1,42325.518000000004,1.088000000003376
small,1024,train_step,fp32,torch.profiler,forward,1,32156.928,16488.083000000046
small,1024,train_step,fp32,torch.profiler,forward,1,0,30235.061
small,1024,train_step,fp32,torch.profiler,aten::mm,255,5217.215999999951,13961.804000000018
small,1024,train_step,fp32,torch.profiler,Optimizer.step#AdamW.step,1,0,11441.517000000007
small,1024,train_step,fp32,torch.profiler,optimizer,1,3906.0639999999985,11408.042999999976
small,1024,train_step,fp32,torch.profiler,Optimizer.step#AdamW.step,1,3846.596000000005,11408.042999999976
small,1024,train_step,fp32,torch.profiler,cudaLaunchKernel,1962,9788.818000000021,0
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MmBackward0,85,5559.97600000001,9691.801999999996
small,1024,train_step,fp32,torch.profiler,MmBackward0,85,4967.8780000000115,9691.801999999996
small,1024,train_step,fp32,torch.profiler,attention/softmax,12,0,8551.370999999996
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: DivBackward0,24,1430.5039999999863,8525.454000000034
small,1024,train_step,fp32,torch.profiler,cudaDeviceSynchronize,2,8056.751000000018,0
small,1024,train_step,fp32,torch.profiler,DivBackward0,24,1062.9349999999613,7593.98700000003
small,1024,train_step,fp32,torch.profiler,attention/softmax,12,5116.939999999992,7255.2990000000045
small,1024,train_step,fp32,torch.profiler,aten::mul,551,7000.312000000056,6300.508999999976
small,1024,train_step,fp32,torch.profiler,aten::where,120,3224.5229999999874,6878.590999999931
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MulBackward0,170,6393.80800000007,2345.0049999999974
small,1024,train_step,fp32,torch.profiler,aten::div,97,1440.2810000000045,6147.817999999987
small,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,0,5315.428999999996
small,1024,train_step,fp32,torch.profiler,aten::matmul,109,4635.1329999999825,5195.130000000014
small,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",72,0,5054.018999999965
small,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",48,0,4603.22400000001
small,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4::Params),36,0,3848.940000000017
small,1024,train_step,fp32,torch.profiler,MulBackward0,170,3434.4159999999465,1910.5939999999755
small,1024,train_step,fp32,torch.profiler,aten::bmm,72,1821.7069999999912,3056.2890000000125
small,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4::Params),72,0,3044.3569999999745
small,1024,train_step,fp32,torch.profiler,aten::index,49,3034.3159999999957,91.10799999999381
small,1024,train_step,fp32,torch.profiler,aten::masked_fill,24,1365.7979999999998,3024.5480000000007
small,1024,train_step,fp32,torch.profiler,attention/scores,12,0,2926.0819999999903
small,1024,train_step,fp32,torch.profiler,attention/scores,12,2822.7919999999976,2882.7169999999787
small,1024,train_step,fp32,torch.profiler,aten::add_,280,1629.034000000007,2854.7290000000503
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ViewBackward0,170,2750.67800000008,274.5650000000387
small,1024,train_step,fp32,torch.profiler,aten::copy_,145,1655.5420000000468,2369.5710000000017
small,1024,train_step,fp32,torch.profiler,aten::reshape,498,2318.318999999982,134.59800000001997
small,1024,train_step,fp32,torch.profiler,aten::_foreach_mul_,2,383.1030000000028,2303.9639999999927
small,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",14,0,2303.9639999999927
small,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",253,0,2268.8030000000754
small,1024,train_step,fp32,torch.profiler,aten::_foreach_addcdiv_,1,179.92399999999907,2244.347999999998
small,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",7,0,2244.347999999998
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: SliceBackward0,48,2233.0639999999767,308.5489999999845
small,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_tn_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_tn_align4::Params),25,0,2200.796000000003
small,1024,train_step,fp32,torch.profiler,aten::clone,72,1528.1949999999497,2160.990000000018
small,1024,train_step,fp32,torch.profiler,aten::neg,48,570.1840000000011,2148.3499999999767
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: BmmBackward0,24,1582.6719999999987,2131.161000000022
small,1024,train_step,fp32,torch.profiler,BmmBackward0,24,1383.1760000000068,2131.161000000022
small,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",24,0,2090.715999999993
small,1024,train_step,fp32,torch.profiler,Memcpy DtoD (Device -> Device),49,0,2048.3159999999853
small,1024,train_step,fp32,torch.profiler,aten::transpose,593,2025.9269999998737,0
small,1024,train_step,fp32,torch.profiler,Activity Buffer Request,1,1891.8069999999998,6.079999999999927
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: PowBackward0,25,1885.0160000000324,272.388999999981
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: WhereBackward0,36,1744.4149999999645,1811.4199999999691
small,1024,train_step,fp32,torch.profiler,WhereBackward0,36,1517.5440000000017,1811.4199999999691
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ExpBackward0,12,236.6359999999986,1786.0339999999778
small,1024,train_step,fp32,torch.profiler,ExpBackward0,12,174.26700000001438,1786.0339999999778
small,1024,train_step,fp32,torch.profiler,SliceBackward0,48,1750.2910000000047,238.1469999999972
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MaxBackward0,12,847.4689999999682,1739.4069999999774
small,1024,train_step,fp32,torch.profiler,aten::_foreach_addcmul_,1,175.1810000000114,1699.1559999999736
small,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",7,0,1699.1559999999736
small,1024,train_step,fp32,torch.profiler,aten::_foreach_lerp_,1,76.24100000000908,1698.262000000017
small,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",7,0,1698.262000000017
small,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",24,0,1653.5900000000038
small,1024,train_step,fp32,torch.profiler,aten::slice_backward,48,1640.9449999999415,238.1469999999972
small,1024,train_step,fp32,torch.profiler,aten::fill_,159,1385.2100000000073,1578.2929999999915
small,1024,train_step,fp32,torch.profiler,cuLaunchKernel,327,1568.0539999999191,0
small,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",147,0,1564.9809999999925
small,1024,train_step,fp32,torch.profiler,aten::pow,75,1553.7280000000178,148.48499999996557
small,1024,train_step,fp32,torch.profiler,aten::sum,86,1552.6180000000186,1522.6779999999844
small,1024,train_step,fp32,torch.profiler,aten::zero_,98,1060.9639999999272,1501.8089999999938
small,1024,train_step,fp32,torch.profiler,ViewBackward0,170,1501.3399999999674,134.59800000001997
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MaskedFillBackward0,12,707.6449999999895,1500.0520000000033
small,1024,train_step,fp32,torch.profiler,MaskedFillBackward0,12,627.3139999999694,1500.0520000000033
small,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",24,0,1474.099000000003
small,1024,train_step,fp32,torch.profiler,PowBackward0,25,1415.7800000000352,197.4729999999763
small,1024,train_step,fp32,torch.profiler,aten::stack,24,1403.8830000000025,141.7929999999874
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: RsqrtBackward0,25,1383.3249999999825,75.40000000002328
small,1024,train_step,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",61,0,1369.428999999981
small,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nt_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nt_align4::Params),48,0,1352.6300000000047
small,1024,train_step,fp32,torch.profiler,aten::add,97,1300.3510000000283,339.97700000002396
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: TransposeBackward0,145,1254.2449999999953,0
small,1024,train_step,fp32,torch.profiler,RsqrtBackward0,25,1246.9240000000136,75.40000000002328
small,1024,train_step,fp32,torch.profiler,aten::empty,342,1227.3679999999185,0
small,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),24,0,1219.6950000000143
small,1024,train_step,fp32,torch.profiler,aten::item,270,1204.373000000085,48.00300000001516
small,1024,train_step,fp32,torch.profiler,aten::_foreach_sqrt,1,665.2309999999998,1157.6449999999895
small,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",7,0,1157.6449999999895
small,1024,train_step,fp32,torch.profiler,aten::_foreach_add_,2,441.7899999999936,1152.4949999999953
small,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",7,0,1152.4949999999953
small,1024,train_step,fp32,torch.profiler,aten::_foreach_div_,1,157.0069999999978,1152.1730000000098
small,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",7,0,1152.1730000000098
small,1024,train_step,fp32,torch.profiler,attention/value,12,1144.3479999999945,370.78699999999753
small,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: SubBackward0,36,851.8880000000208,1117.4879999999757
